LAJI;pohj_etrs;ita_etrs;VAKAV_A;VV
MA;6674933.811;25498300.16;1;2015
MA;6682892.059;25504594.46;1;2015
PP;6675370.137;25495813.52;2;2015
MA;6675701.06;25497079.94;1;2015
MA;6678671.506;25504522.86;1;2015
MA;6676672.419;25492830.39;1;2015
MA;6674236.564;25502815.29;1;2015
MA;6680456.694;25494637.55;1;2015
MA;6676812.278;25493397.75;1;2015
MA;6677244.087;25495589.67;1;2015
MA;6672406.031;25495507.47;1;2015
MA;6680735.581;25493009.76;1;2015
MA;6674204.765;25497755.39;1;2015
MA;6680613.334;25504315.95;1;2015
PP;6675114.809;25495533.95;1;2015
MA;6679802.321;25502914.15;1;2015
MA;6680516.163;25494901.22;2;2015
PP;6679815.198;25496380.2;2;2015
JK;6681669.859;25500589.87;1;2015
MA;6683208.618;25500258.56;1;2015
MA;6677110.127;25498212.42;1;2015
MA;6675227.056;25497105.94;1;2015
MA;6675862.271;25498049.7;1;2015
MA;6679762.446;25502952.07;1;2015
MP;6675448.652;25498735.77;1;2015
MA;6672447.201;25495618.96;1;2015
MA;6678958.211;25504455.53;1;2015
MA;6676995.403;25502010.7;1;2015
MA;6680699.288;25491778.14;1;2015
MA;6674956.714;25500429.84;1;2015
JK;6671220.874;25495514.49;2;2015
MA;6674616.283;25497782.68;1;2015
PP;6676374.838;25502306.76;2;2015
MA;6679830.441;25507070.13;1;2015
MA;6682983.603;25503398.71;1;2015
MA;6680368.339;25495554.69;1;2015
PP;6675554.5;25496170.09;1;2015
MA;6677060.773;25495414.15;2;2015
PP;6681001.266;25494153.77;2;2015
MA;6673137.356;25496447.39;1;2015
MA;6675390.744;25497467.33;1;2015
MA;6676171.891;25493559.59;2;2015
PP;6675747.324;25498654.47;2;2015
PP;6673921.996;25503117.35;2;2015
MA;6672748.289;25496793.2;1;2015
MA;6680375.268;25492158.3;2;2015
MA;6675399.128;25494640.91;2;2015
MA;6673196.676;25496953.6;1;2015
MA;6681247.543;25491431.95;1;2015
MA;6674959.6;25498045.98;1;2015
MA;6680925.127;25501703.94;1;2015
MA;6672530.841;25498104.86;1;2015
MA;6675484.237;25493241.72;1;2015
MA;6679309.55;25500515.45;1;2015
MA;6676146.616;25494535.67;1;2015
MA;6678660.984;25510241.48;2;2015
MA;6677549.332;25497289.68;1;2015
PP;6678699.768;25506089.97;1;2015
MA;6675255.315;25495323.36;1;2015
MA;6679446.17;25492941.74;1;2015
MA;6673180.964;25496429.37;1;2015
MA;6676543.163;25497972.63;1;2015
MA;6675538.931;25498778.43;1;2015
MA;6675647.29;25501607.3;1;2015
MA;6675857.356;25496458.88;2;2015
MA;6680640.458;25493144.43;1;2015
MA;6672304.036;25495969.06;1;2015
MA;6672014.606;25497123.38;1;2015
MA;6677283.668;25504176.57;1;2015
MA;6684699.482;25513610.8;2;2015
MA;6683326.955;25508730.38;2;2015
MA;6683312.403;25508550.12;1;2015
MA;6682253.971;25504364.67;1;2015
MA;6684080.544;25511958.6;2;2015
MA;6681460.077;25504450.51;2;2015
MA;6671649.296;25496331.97;1;2015
MA;6682273.335;25504438.76;2;2015
MA;6679729.133;25503040.56;1;2015
PP;6679995.342;25507321.03;1;2015
MA;6673268.509;25497832.4;1;2015
MA;6680890.701;25491966.12;1;2015
MA;6680681.863;25491722.1;1;2015
MA;6672209.015;25495470.07;1;2015
MA;6673387.921;25495536.05;1;2015
JK;6677181.412;25504511.15;2;2015
MA;6677513.852;25498272.92;1;2015
MA;6680930.574;25499571.68;1;2015
MA;6678589.406;25493212.57;1;2015
MA;6676214.663;25495916.55;1;2015
MA;6673121.455;25496616.39;1;2015
MA;6681065.931;25501051.61;1;2015
PP;6680545.276;25492053.43;1;2015
PP;6671828.456;25493752.92;1;2015
MA;6675600.848;25501998.46;1;2015
PP;6680967.024;25500199.43;1;2015
PP;6674089.485;25497814.14;1;2015
MA;6685449.612;25501571.1;1;2015
MA;6673617.653;25502733.32;1;2015
MA;6678893.734;25497122.17;1;2015
MA;6676711.877;25498439.62;1;2015
MA;6675619.287;25502614.64;1;2015
MA;6677290.851;25503073.04;1;2015
MA;6679039.13;25496338.48;1;2015
MA;6677904.724;25497703.37;1;2015
MA;6673300.993;25497819.35;1;2015
MA;6678804.478;25507682.3;1;2015
MA;6676615.196;25501682.69;1;2015
MA;6672782.13;25497280.53;1;2015
MA;6673820.694;25497637.55;1;2015
MA;6676648.028;25493448.04;1;2015
MA;6675140.042;25496340.42;1;2015
MA;6677243.408;25494547.47;1;2015
PP;6683670.377;25502347.94;2;2015
MA;6674756.091;25496884.91;1;2015
MA;6675791.045;25496451.46;1;2015
MA;6681316.34;25497146.93;1;2015
MA;6681345.698;25497406.91;1;2015
MA;6677120.683;25493275.07;1;2015
MA;6674148.357;25497729.38;1;2015
MA;6676181.608;25496469.19;1;2015
MA;6678502.689;25505872.82;2;2015
MA;6677091.749;25493307.07;1;2015
MA;6683506.112;25498177.8;1;2015
MA;6674925.319;25498301.58;1;2015
MA;6680487.402;25504907.98;1;2015
MA;6680998.433;25501001.54;1;2015
MA;6672252.822;25495008.5;1;2015
MA;6685112.259;25501599.58;1;2015
MA;6683299.753;25503000.54;1;2015
PP;6675958.063;25497832.79;2;2015
MA;6680531.329;25494922.5;1;2015
MA;6675690.417;25494720.59;1;2015
MA;6673666.864;25495913.04;1;2015
MA;6673072.505;25496854.56;1;2015
MA;6675221.435;25497813.55;1;2015
MA;6675861.836;25496903.74;1;2015
MA;6673721.313;25497229.36;1;2015
MA;6676430.224;25496930;1;2015
MA;6673342.514;25496842.86;1;2015
MA;6676895.342;25494410.23;1;2015
MA;6671467.665;25493627.67;1;2015
MA;6680244.738;25494229.32;1;2015
MA;6685385.08;25501593.98;1;2015
MA;6680887.473;25501146.43;1;2015
MA;6678571.775;25497162.83;1;2015
MA;6681037.24;25491305.05;1;2015
MA;6681047.215;25501126.83;1;2015
PP;6683415.175;25503821.07;1;2015
MA;6673519.467;25497868.77;1;2015
MA;6678743.663;25496781.5;1;2015
MA;6675064.833;25495491.98;1;2015
MA;6681058.018;25498775.17;1;2015
MA;6671649.112;25496676.94;1;2015
JK;6681095.767;25497738.47;2;2015
MA;6674696.874;25495149.8;1;2015
JK;6672906.657;25496463.88;2;2015
MA;6672385.318;25494909.79;1;2015
MA;6683391.19;25503828.05;1;2015
MA;6677320.895;25494178.89;1;2015
JK;6676968.952;25508064.62;1;2015
MA;6680159.09;25498125.82;1;2015
MA;6679244.87;25504299.25;1;2015
MA;6682068.319;25498999.1;1;2015
MA;6675654.932;25502023.1;1;2015
MA;6681585.241;25497169.11;2;2015
MA;6676921.714;25493347.73;1;2015
MA;6675745.062;25501522.05;1;2015
MA;6678032.425;25498481.27;1;2015
PP;6675210.229;25495381.98;2;2015
JK;6672407.679;25496280.79;1;2015
MA;6681939.029;25497125.24;1;2015
MA;6672481.022;25496083.57;1;2015
MA;6677224.093;25498585.93;1;2015
MA;6674592.763;25495096.29;1;2015
MA;6681143.124;25497010.39;1;2015
MA;6675531.751;25496118.2;1;2015
MA;6680201.256;25492476.67;1;2015
MA;6672211.08;25492264.36;1;2015
MA;6672797.093;25495688.44;1;2015
MA;6680331.647;25502446.36;1;2015
MA;6675238.664;25502977.74;1;2015
MA;6675180.27;25495485.71;1;2015
MA;6676631.871;25493425.92;1;2015
MA;6678291.383;25497311.52;1;2015
MA;6679989.966;25497721.7;1;2015
MA;6674579.54;25496221.18;1;2015
MA;6678058.606;25504716.36;1;2015
MA;6673272.106;25496910.49;1;2015
MA;6674864.138;25498942.51;1;2015
JK;6673221.297;25496869.23;2;2015
MA;6673186.054;25495578.7;1;2015
MA;6672838.241;25497660.42;1;2015
MA;6681044.144;25499569.05;1;2015
MA;6672747.991;25496789.63;1;2015
MA;6678396.149;25504620.24;1;2015
MA;6680864.894;25493009.17;1;2015
MA;6682276.285;25497187.6;3;2015
MA;6676059.473;25497904.61;1;2015
MA;6677120.989;25493323.83;2;2015
MA;6677249.73;25494629.76;1;2015
MA;6682249.49;25503650.14;1;2015
MA;6672411.431;25495988.24;1;2015
MA;6677270.505;25503662.6;1;2015
MA;6680160.142;25498125.93;1;2015
PP;6672113.804;25496133.74;2;2015
MA;6680497.682;25494863.78;1;2015
MA;6678094.272;25504699.47;1;2015
PP;6674678.93;25495341.02;2;2015
MA;6679533.465;25503718.64;1;2015
MA;6676632.043;25494326.92;1;2015
MA;6677166.857;25508138.15;1;2015
MA;6677584.7;25494470.08;1;2015
MA;6674241.351;25497764.59;1;2015
MA;6679236.716;25506576.71;1;2015
MA;6673317.201;25495551.29;1;2015
MA;6677291.236;25508718.51;1;2015
MA;6675074.202;25497342.61;1;2015
MA;6671641.791;25495659.86;2;2015
MA;6671397.384;25496799.05;1;2015
MA;6677741.379;25504853.27;1;2015
PP;6679635.887;25500584.64;2;2015
MA;6683671.057;25498266.15;1;2015
MA;6678498.844;25505879.33;1;2015
MA;6682279.327;25504536.35;1;2015
MA;6672365.44;25494869.99;1;2015
MA;6673236.456;25496927.3;1;2015
MA;6673118.129;25496624.72;1;2015
MA;6672216.425;25496019.78;1;2015
MA;6674305.832;25495983.89;1;2015
MA;6674316.745;25495977.13;1;2015
MA;6680660.671;25505574.79;1;2015
MA;6677727.954;25504846.65;1;2015
MA;6679137.797;25507642.28;1;2015
MA;6672680.581;25498508.37;1;2015
MA;6672785.756;25495632.69;1;2015
MA;6675640.742;25497172.62;1;2015
MA;6674022.742;25495714.96;1;2015
MA;6680999.728;25498980.28;2;2015
MA;6676448.805;25496956.07;1;2015
JK;6683140.993;25501070.43;2;2015
PP;6675652.229;25497538.26;1;2015
PP;6681249.025;25491447.49;2;2015
MA;6672261.725;25495084.06;1;2015
MA;6681034.401;25491603.58;1;2015
MA;6684390.429;25504733.22;1;2015
MA;6683277.87;25504205.12;1;2015
MA;6683907.79;25504407.77;1;2015
MA;6685519.805;25501709.16;1;2015
MA;6678247.057;25493212.94;2;2015
MA;6682129.446;25500718.46;1;2015
MA;6677322.74;25495019.66;1;2015
MA;6677291.884;25504076.57;1;2015
MA;6676040.567;25493596.65;1;2015
MA;6680002.004;25494594.13;2;2015
MA;6672838.665;25497278.7;1;2015
MA;6679420.179;25500604.92;1;2015
MA;6678918.743;25504435.49;1;2015
MA;6672622.322;25497976.5;1;2015
MA;6672563.9;25496564.26;1;2015
MA;6671330.458;25496689.79;1;2015
MA;6680471.61;25500393.09;1;2015
MA;6672995.87;25497021.98;1;2015
MA;6682189.239;25500360.08;1;2015
MA;6677478.818;25504194.57;1;2015
MA;6674825.479;25494798.47;2;2015
JK;6682371.337;25501097.57;2;2015
MA;6677879.659;25504691.72;1;2015
MA;6673079.361;25496869.9;1;2015
PP;6680072.634;25492365.17;2;2015
MA;6676972.005;25493234.67;1;2015
MA;6675631.707;25501579.74;1;2015
MA;6675592.548;25501488.93;1;2015
MA;6673337.064;25497157.46;1;2015
MA;6672985.403;25495600.27;1;2015
PP;6674311.546;25491693.61;2;2015
PP;6671990.008;25493614.35;1;2015
MA;6677287.908;25494259.53;1;2015
MA;6681668.533;25499529.28;1;2015
MA;6676314.98;25494468.55;1;2015
PP;6677598.971;25493426.65;2;2015
MA;6683605.692;25502035.59;1;2015
MA;6672428.333;25496761.01;1;2015
MA;6672750.296;25496612.71;1;2015
MA;6678824.335;25491625.68;2;2015
MA;6675482.246;25495022.13;1;2015
MA;6672621.499;25497970.23;1;2015
MA;6675475.922;25495004.81;1;2015
MA;6677388.43;25504852.83;1;2015
MA;6685003.052;25501933.58;1;2015
MA;6679500.381;25503924.43;1;2015
PP;6673528.682;25495285.25;1;2015
MA;6676580.728;25496942.59;1;2015
MA;6680347.676;25498038.79;1;2015
MA;6676908.885;25498156.72;1;2015
MA;6679817.83;25502899.4;2;2015
MA;6673987.692;25496048.95;1;2015
MP;6676469.787;25502390.2;1;2015
MA;6672453.564;25495817.13;1;2015
MA;6678057.046;25505457.02;1;2015
MA;6672533.822;25496472.92;1;2015
MA;6672611.135;25496137.65;1;2015
MA;6680213.03;25493299.52;1;2015
MA;6685008.143;25501931.18;1;2015
MA;6676641.536;25502644.1;1;2015
PP;6675987.875;25494553.41;1;2015
MA;6674438.639;25497135.67;1;2015
JK;6673194.215;25497414.73;2;2015
MA;6673566.278;25495630.59;1;2015
MA;6677057.376;25496391.09;1;2015
MA;6676708.299;25494423.86;1;2015
MA;6675744.78;25497611.46;1;2015
MA;6680232.382;25493235.07;1;2015
MA;6680272.975;25494352.05;1;2015
MA;6672229.674;25496608.01;1;2015
PP;6675285.933;25497610.23;2;2015
MA;6676000.558;25497903.14;1;2015
MA;6672075.933;25495786.14;1;2015
MA;6685698.281;25501631.76;1;2015
MP;6683161.05;25504188.44;1;2015
MA;6679533.36;25503770.24;1;2015
MA;6679481.543;25503907.81;1;2015
MA;6672376.264;25498262.31;1;2015
MA;6674630.454;25497788.88;2;2015
MA;6672779.3;25497324.8;1;2015
MA;6677267.589;25494655.45;3;2015
MA;6677354.617;25493894.06;1;2015
JK;6677058.081;25496126.72;2;2015
MA;6675379.22;25494845.31;1;2015
JK;6672669.298;25496678.47;1;2015
MA;6683931.968;25499938.4;1;2015
MA;6678821.559;25491633.31;1;2015
MA;6681401.712;25491630.35;1;2015
MA;6677224.212;25494414.3;1;2015
MA;6676522.603;25494410.37;1;2015
MA;6672389.048;25495624.16;2;2015
MA;6675851.467;25505867.81;1;2015
PP;6678138.899;25494782.63;2;2015
MA;6672702.38;25497105.83;1;2015
MA;6673884.05;25495843.03;1;2015
MA;6672879.384;25496764.76;1;2015
MA;6672765.366;25495618.32;1;2015
MA;6680449.285;25496075.57;1;2015
MA;6680163.501;25494372.96;1;2015
MA;6682661.802;25497454.66;1;2015
MA;6676339.928;25496348.47;1;2015
MA;6671671.307;25495661.9;1;2015
MA;6672467.04;25496445.59;1;2015
MA;6680202.292;25493483.02;1;2015
MA;6679667.607;25491520.5;1;2015
MP;6685033.968;25500333.31;1;2015
MA;6675746.436;25501720.41;1;2015
MA;6678172.255;25493332.35;1;2015
JK;6678776.919;25496875.77;1;2015
PP;6677327.669;25497048.51;2;2015
MA;6672130.845;25495737.91;1;2015
MA;6672286.806;25492989.07;1;2015
MA;6674285.559;25495316.85;1;2015
MA;6680979.734;25500786.46;1;2015
MA;6680972.573;25500790.25;1;2015
MA;6680483.635;25506562.6;1;2015
MA;6676207.468;25495978.44;1;2015
MA;6679830.187;25507064.91;1;2015
MA;6680201.658;25493735.02;1;2015
JK;6673779.417;25497217.77;2;2015
MA;6681603.463;25500200.73;1;2015
MA;6681022.154;25499311.48;1;2015
MA;6681021.984;25496421.26;1;2015
MA;6672383.372;25494886.03;2;2015
MA;6672291.37;25495629.46;1;2015
MA;6680578.148;25505929.79;1;2015
MA;6674341.341;25495566.49;1;2015
MA;6674204.248;25497333.99;1;2015
MA;6677826.804;25508237.78;1;2015
MA;6680164.962;25500575.82;1;2015
PP;6680926.329;25493498.42;2;2015
MA;6681050.331;25501088.68;1;2015
JK;6672992.805;25496608.48;2;2015
MA;6672833.428;25496236.19;1;2015
MA;6680129.134;25501692.6;1;2015
MA;6676957.397;25498159.25;1;2015
MA;6680217.338;25502667.79;1;2015
MA;6673538.849;25496101.31;1;2015
MA;6677368.053;25504664.85;1;2015
MA;6672262.219;25494947.48;1;2015
JK;6676120.689;25496685.65;2;2015
MA;6680348.226;25492161.97;1;2015
JK;6677204.482;25508384.76;2;2015
MA;6679013.712;25504175.85;1;2015
MA;6675453.554;25495053.34;1;2015
JK;6675783.021;25497123.01;2;2015
MA;6671453.364;25492453.52;1;2015
MA;6672663.758;25494330.2;1;2015
MA;6676830.918;25496289.45;1;2015
MA;6678390.693;25504615.83;1;2015
MA;6680191.688;25493939.28;1;2015
MA;6678744.413;25504532.45;1;2015
JK;6672737.509;25496264.39;2;2015
MA;6676994.674;25498163.07;1;2015
MA;6675219.35;25495528.74;1;2015
MA;6675960.638;25496468.94;1;2015
MA;6681235.837;25491451.25;2;2015
MA;6674799.875;25498849.96;1;2015
MA;6680494.141;25504896.9;1;2015
MA;6673263.507;25497825.24;1;2015
MA;6672836.168;25497652.32;2;2015
MA;6674380.278;25497563.91;1;2015
MA;6672691.478;25497096.13;1;2015
MA;6680354.9;25494564.56;1;2015
MA;6672441.072;25495616.26;1;2015
MA;6673077.821;25496630.77;1;2015
MA;6672381.044;25496255.58;1;2015
MA;6675862.117;25502131.46;1;2015
MA;6678744.558;25497066.85;1;2015
MA;6672415.504;25495646.55;1;2015
JK;6673055.897;25496417.18;2;2015
JK;6672819.144;25497422.57;1;2015
MA;6676005.32;25494524.73;1;2015
MA;6681249.047;25499340.06;1;2015
MA;6680391.627;25504542.19;1;2015
MA;6672826.785;25496193.13;1;2015
MA;6672413.652;25496485.56;1;2015
MA;6680995.321;25501484.53;1;2015
MA;6681040.761;25501197.57;1;2015
MA;6677978.198;25504752.88;1;2015
JK;6675996.571;25497919.45;2;2015
MA;6678976.098;25496969.9;1;2015
MA;6682115.955;25499244.77;1;2015
MA;6675235.923;25497805.11;1;2015
MA;6675236.866;25497803.07;1;2015
JK;6678084.915;25495505.22;2;2015
MA;6675759.663;25497577.26;1;2015
MA;6678388.071;25498740.68;1;2015
MA;6682851.368;25501084.72;1;2015
MA;6685037.124;25501401.45;1;2015
MA;6676676.959;25496294.69;1;2015
MA;6678811.753;25504523.03;1;2015
MA;6679526.03;25500656.51;2;2015
MA;6680800.407;25491791.02;1;2015
MA;6674937.243;25500077.76;1;2015
MA;6680063.571;25498167.56;1;2015
MA;6675421.413;25497598.99;1;2015
MA;6672044.876;25496804.95;1;2015
PP;6675172.014;25497555.45;1;2015
MA;6672204.233;25495683.56;1;2015
MA;6672248.166;25496893.26;1;2015
MA;6675583.505;25494186.21;1;2015
PP;6682120.92;25500724.1;2;2015
MA;6680615.984;25491945.27;1;2015
MA;6678241.118;25497445.83;1;2015
MA;6678003.976;25493195.25;2;2015
MA;6680754.675;25496018.16;2;2015
MA;6676627.19;25498027.49;1;2015
MA;6680316.165;25493879.62;1;2015
PP;6677160.512;25502982.07;2;2015
MA;6672769.114;25497108.4;1;2015
MA;6671997.831;25493074.49;1;2015
MA;6680345.167;25494525.83;2;2015
JK;6677511.193;25497253.43;2;2015
MA;6675310.547;25497208.48;1;2015
MA;6675664.205;25494781.56;2;2015
MA;6679906.448;25493936.79;1;2015
MA;6677629.29;25509647.97;1;2015
JK;6680653.665;25493793.3;1;2015
MA;6681013.868;25501139.26;1;2015
JK;6678782.363;25503956.75;2;2015
MA;6675333.31;25495231.52;1;2015
MA;6675335.576;25495236.24;1;2015
MA;6674854.005;25499090.81;1;2015
MA;6679595.088;25503515.31;1;2015
MA;6680468.177;25493817.65;1;2015
MA;6671414.881;25496994.12;1;2015
PP;6680161.846;25496163.03;2;2015
MA;6676625.905;25496977.76;1;2015
MA;6673798.283;25495684.79;1;2015
MA;6680529.475;25505090.2;1;2015
MA;6680122.646;25501703.99;1;2015
MA;6676542.843;25495886.09;1;2015
MA;6672733.387;25496183.04;1;2015
MA;6672629.861;25496306.58;1;2015
MA;6680931.179;25499818.74;1;2015
MA;6680138.931;25492348.44;1;2015
JK;6673625.769;25495264.53;2;2015
MA;6674706.401;25497523.2;1;2015
MA;6678210.338;25498496.76;1;2015
MA;6676680.399;25507665.92;1;2015
MA;6675126.699;25498300.49;1;2015
MA;6673275.326;25496367.9;1;2015
MA;6681038.923;25499823.79;1;2015
MA;6672704.465;25496823.8;1;2015
MA;6676265.097;25493540.73;1;2015
MA;6678687.513;25496488.12;1;2015
MA;6671642.671;25496310.99;1;2015
MA;6672690.964;25496970.65;1;2015
MA;6672036.669;25495943.74;1;2015
PP;6673348.207;25496873.22;2;2015
MA;6675921.88;25496877.4;1;2015
MA;6672863.722;25497614.76;1;2015
MA;6672922.332;25497608.95;1;2015
MA;6677251.409;25494775.48;1;2015
MA;6675679.946;25494761.38;1;2015
MA;6671579.215;25493624.64;1;2015
MA;6681899.733;25503546.64;1;2015
MA;6677760.121;25497562.45;1;2015
MA;6677906.885;25493657.66;1;2015
MA;6675546.143;25498043.94;1;2015
MA;6677961.554;25493580.1;1;2015
MA;6680016.882;25492020.13;1;2015
MA;6674963.435;25497669.01;1;2015
PP;6671538.503;25492488.35;1;2015
MA;6672440.498;25495614.91;1;2015
MA;6673016.591;25502403.23;1;2015
MA;6671990.482;25496119.09;1;2015
MA;6673057.165;25495585.58;1;2015
MA;6672697.395;25494670.11;1;2015
MA;6681215.758;25491478.61;1;2015
MA;6682114.28;25499244.71;2;2015
MA;6672235.406;25492826.52;1;2015
MA;6672380.391;25497111.28;1;2015
MA;6674847.407;25494982.75;1;2015
MA;6677206.184;25498216;1;2015
MA;6676157.244;25494533.35;1;2015
MA;6672612.191;25496094.57;1;2015
MA;6681021.339;25496413.97;1;2015
MA;6680989.633;25501065.62;1;2015
MA;6680398.672;25504536.99;1;2015
JK;6679401.529;25492976.97;1;2015
MA;6673002.197;25496587.04;1;2015
MA;6683617.181;25510842.91;1;2015
MA;6681455.251;25491675.9;1;2015
MA;6673436.326;25497224.49;1;2015
MA;6682553.782;25500610.44;1;2015
PP;6671858.328;25494954.6;2;2015
MA;6677325.67;25494010.49;2;2015
MA;6679156.261;25507622.23;1;2015
MA;6675576.33;25494907.09;2;2015
MA;6682014.869;25493660.66;1;2015
MA;6676022.923;25496039.89;1;2015
MA;6680370.786;25496082.63;1;2015
MA;6681109.261;25501633.75;1;2015
JK;6678876.56;25507486.91;2;2015
MA;6675753.968;25497619.9;1;2015
MA;6680405.574;25502185.11;1;2015
MA;6677481.915;25505036.63;1;2015
MA;6677163.882;25508123.93;1;2015
MA;6672389.166;25495221.51;1;2015
MA;6672951.71;25497278.85;1;2015
MA;6678060.377;25505217.89;2;2015
MA;6678250.14;25493381.86;1;2015
JK;6677584.592;25504395.58;1;2015
MA;6675698.975;25501919.75;1;2015
MA;6679491.024;25503880.5;2;2015
MA;6678777.923;25506147.97;1;2015
MA;6680215.425;25492410.74;1;2015
MA;6672819.761;25497634.72;1;2015
PP;6679418.456;25500605.46;1;2015
MA;6681072.247;25496703.19;1;2015
MA;6681294.955;25501958.07;1;2015
MA;6680050.953;25504470.53;1;2015
MA;6673361.666;25497689.21;1;2015
MA;6681977.016;25500683.8;1;2015
PP;6682075.966;25498995.04;2;2015
MA;6680559.933;25505913.47;1;2015
MA;6678383.054;25509052.84;1;2015
MA;6676684.11;25495883.63;1;2015
MA;6681218.474;25501380.05;1;2015
MA;6673931.086;25497218.08;1;2015
MA;6675418.777;25498026.71;1;2015
MA;6674598.921;25496211.77;1;2015
MA;6685523.876;25501727.9;1;2015
MA;6672499.769;25496424.68;1;2015
MA;6680203.682;25494504.61;2;2015
MA;6679038.566;25509628.21;1;2015
MA;6676131.817;25497135.36;1;2015
MA;6675376.169;25494854.72;1;2015
MA;6674803.621;25498846.11;1;2015
MA;6678549.741;25492411.71;1;2015
MA;6681659.508;25500582.78;1;2015
MA;6680914.27;25495927.81;1;2015
MA;6672379.272;25494883.38;1;2015
MA;6677809.216;25504787.52;2;2015
JK;6673225.546;25496938.12;2;2015
MA;6676104.588;25493231.79;1;2015
MA;6681196.877;25499657.63;1;2015
MA;6677034.591;25507508.48;1;2015
MA;6674579.588;25496787.65;1;2015
MA;6672458.001;25496835.81;1;2015
MA;6678277.987;25497487.15;1;2015
MA;6671979.843;25493069.65;1;2015
MA;6673049.026;25496686.87;1;2015
MA;6676799.113;25498116.97;1;2015
MA;6680861.581;25501139.55;1;2015
MA;6677093.737;25493344.85;2;2015
JK;6677518.751;25493833.69;1;2015
MA;6681331.088;25497479.2;2;2015
MA;6672737.007;25496250.48;1;2015
MA;6679284.555;25509283.54;1;2015
MA;6672753.109;25496857.93;1;2015
MA;6683378.911;25503819.87;1;2015
MA;6682209.402;25504108.81;1;2015
MA;6672753.184;25496851.89;1;2015
MA;6683516.098;25499562.4;1;2015
MA;6675201.19;25497333.91;1;2015
MA;6677348.29;25493891.66;1;2015
MA;6679914.855;25491494.49;2;2015
MA;6679578.478;25500851.14;1;2015
MA;6677523.723;25510020.5;1;2015
MA;6675904.114;25492977.96;1;2015
JK;6675618.65;25494833.41;3;2016
JK;6677057.35;25502465.76;3;2016
MA;6681024.74;25502789.75;3;2016
MP;6677222.75;25507508.65;2;2016
JK;6676920.85;25494121.85;2;2016
JK;6674978.33;25497773.74;2;2016
JK;6672038.85;25492989.05;2;2016
JK;6676054.88;25496041.71;2;2016
JK;6676239.65;25496356.39;2;2016
JK;6675369.32;25498688.82;2;2016
JK;6675372.55;25494755.5;2;2016
JK;6675389.39;25495772.55;2;2016
JK;6681695.26;25500202.7;2;2016
JK;6672282.74;25496946.9;2;2016
JK;6674050.65;25495802.77;2;2016
JK;6678696.97;25494594.72;2;2016
JK;6672486.67;25496220.26;2;2016
JK;6671298.2;25496979.24;2;2016
JK;6671689.64;25496833.88;2;2016
JK;6673073.87;25496940.15;2;2016
JK;6675632.4;25502606.41;2;2016
JK;6671714.92;25493030.71;2;2016
JK;6675563.49;25496076.86;2;2016
JK;6674699.41;25497055.4;2;2016
JK;6675048.55;25497764.77;2;2016
JK;6671986.35;25496766.11;2;2016
JK;6676853.72;25503463.58;2;2016
JK;6680521.66;25493209.31;2;2016
JK;6671679.15;25496750.31;2;2016
JK;6679023.25;25501194.03;2;2016
JK;6680904.72;25504772.26;2;2016
JK;6674703.02;25496788.59;2;2016
JK;6675002.77;25497964.56;2;2016
JK;6672773.13;25496134.97;2;2016
JK;6677524.26;25497298.69;2;2016
JK;6672823.21;25496207.87;2;2016
JK;6674300.31;25497487.23;2;2016
JK;6679039.1;25504216.84;2;2016
JK;6675405.29;25495200.65;2;2016
JK;6672704.73;25497288.88;2;2016
JK;6673228.46;25496819.23;2;2016
JK;6671254.4;25496825.18;2;2016
JK;6672865.92;25496398.84;2;2016
JK;6682490.09;25497172.82;2;2016
JK;6672263.64;25494982.52;2;2016
JK;6673165.81;25496444.45;2;2016
JK;6675998.66;25497899.89;2;2016
JK;6674852.08;25494403.22;2;2016
JK;6673300.95;25496370.41;2;2016
JK;6679677.92;25497920.73;2;2016
JK;6682207.01;25500442.4;2;2016
JK;6679331.11;25491908.46;2;2016
JK;6678780.93;25503206.62;2;2016
JK;6677415.16;25497132.11;2;2016
JK;6673055.96;25496844.94;2;2016
JK;6676606.75;25507436.35;2;2016
JK;6672271.94;25496771.49;2;2016
JK;6678736.89;25491786.31;2;2016
JK;6674021.62;25497345.54;2;2016
JK;6675653.02;25501709.22;2;2016
JK;6680033.85;25491474.11;2;2016
JK;6672993.47;25496564.65;2;2016
JK;6682064.29;25500555.16;2;2016
JK;6674163.89;25497314.36;2;2016
JK;6674211.66;25502830.93;2;2016
JK;6675273.66;25494943.48;2;2016
JK;6680620.62;25503737.76;2;2016
JK;6673409.41;25495527.86;2;2016
JK;6681064.58;25501117.43;2;2016
JK;6675322.75;25498662.59;2;2016
JK;6675151.94;25497995.75;2;2016
JK;6671705.17;25496978.63;2;2016
JK;6674377.07;25497580.43;2;2016
JK;6677532.56;25493791.86;2;2016
JK;6673419.38;25496328.59;2;2016
JK;6675332.04;25497895;2;2016
JK;6672827.74;25496194.21;2;2016
JK;6680139.12;25500601.97;2;2016
JK;6680137.37;25500603.34;2;2016
JK;6672670.05;25496484.66;2;2016
JK;6677215.18;25496720.06;2;2016
JK;6680524.58;25504406.91;2;2016
JK;6673601.29;25496244.23;2;2016
MA;6677734.4;25504847.51;2;2016
MA;6674666.98;25502596.63;2;2016
MA;6677925.91;25504774.95;2;2016
MA;6681049.17;25501116.21;2;2016
MA;6681045.38;25499402.12;2;2016
MA;6680208.24;25492396.17;2;2016
MA;6676246.41;25502080.72;2;2016
MA;6672611.58;25494171.76;2;2016
